IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
1,27,2016,May,20,10,0,3,2,0,0,BB       ,TJK,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,141,0,0,Canceled,2016-04-13
0,68,2016,November,48,25,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,93.6,0,0,Check-Out,2016-11-27
1,44,2016,July,27,1,0,2,3,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,150.3,0,0,Canceled,2016-06-26
1,272,2017,July,28,10,1,0,2,0,0,SC       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,89.1,0,1,Canceled,2016-11-25
1,34,2015,December,50,8,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,19,       NULL,0,Transient,90,0,0,Canceled,2015-11-17
0,134,2017,February,8,25,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,30,       NULL,0,Transient-Party,75,0,0,Check-Out,2017-02-26
1,62,2016,June,23,2,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,235,       NULL,32,Transient,140,0,0,Canceled,2016-05-03
1,76,2016,October,42,10,1,0,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,234,       NULL,0,Transient-Party,120,0,0,Canceled,2016-09-15
1,286,2016,October,44,28,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,65,0,0,Canceled,2016-09-20
1,276,2017,August,33,15,2,5,2,0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,94.24,0,1,Canceled,2017-03-28
0,6,2016,February,6,1,1,0,1,0,0,SC       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,81,0,0,Check-Out,2016-02-02
0,69,2016,October,44,28,0,1,1,0,0,SC       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,57.52,0,1,Check-Out,2016-10-29
1,34,2016,February,8,19,4,9,2,0,0,BB       ,AGO,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,9,       NULL,0,Transient,84.69,0,0,Canceled,2016-01-16
1,33,2016,May,19,2,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,126.9,0,0,Canceled,2016-04-06
1,329,2015,September,37,11,2,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,5,       NULL,0,Transient,80,0,0,Canceled,2015-02-20
0,4,2015,September,36,2,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,95,0,1,Check-Out,2015-09-03
1,359,2017,July,27,6,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,99.9,0,0,Canceled,2016-07-13
0,156,2017,June,23,8,0,3,3,0,0,BB       ,ITA,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,14,       NULL,0,Transient,178.5,0,1,Check-Out,2017-06-11
0,1,2015,December,53,29,0,4,2,2,1,BB       ,FRA,Groups,TA/TO,0,0,0,B               ,G               ,2,No Deposit     ,29,       NULL,0,Transient,145,0,1,Check-Out,2016-01-02
0,122,2017,May,19,11,0,2,1,0,0,SC       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient-Party,117,0,0,Check-Out,2017-05-13
1,297,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
0,43,2016,June,25,18,0,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,109.49,0,1,Check-Out,2016-06-19
1,16,2016,May,23,29,1,0,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,111,0,0,Canceled,2016-05-13
1,3,2015,August,34,17,1,5,2,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,38,0,Transient,79.2,0,0,Canceled,2015-08-17
0,5,2015,October,43,21,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,3,       NULL,0,Transient-Party,0,0,0,Check-Out,2015-10-22
0,80,2015,October,41,9,0,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,12,       NULL,50,Transient-Party,136,0,0,Check-Out,2015-10-11
0,19,2016,May,20,9,1,1,2,0,0,SC       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,99,0,2,Check-Out,2016-05-11
0,308,2016,November,48,23,0,3,2,0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient-Party,78.3,0,1,Check-Out,2016-11-26
1,203,2016,June,23,2,0,3,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,41,Transient,65,0,0,Canceled,2015-12-23
0,5,2017,May,20,20,0,1,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,144.4,0,1,Check-Out,2017-05-21
0,5,2015,September,36,3,0,2,2,0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,124.5,0,3,Check-Out,2015-09-05
1,106,2016,August,35,24,0,4,3,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,152.1,0,0,Canceled,2016-05-11
0,103,2015,December,53,29,0,4,2,1,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,D               ,1,No Deposit     ,14,       NULL,0,Transient,143.5,0,3,Check-Out,2016-01-02
1,398,2016,August,33,11,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,62,0,0,Canceled,2015-10-21
1,62,2017,January,3,21,4,6,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,96.9,0,0,Canceled,2016-11-22
1,54,2016,November,47,17,2,3,2,0,0,BB       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,88.4,0,1,Canceled,2016-10-28
1,58,2017,April,15,15,2,1,2,0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,114,0,0,Canceled,2017-03-21
0,105,2017,June,22,2,1,2,2,0,0,BB       ,BEL,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,126,0,2,Check-Out,2017-06-05
1,346,2016,December,53,28,0,4,2,0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,72.25,0,0,Canceled,2016-04-16
0,111,2017,August,32,7,1,2,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,155,0,3,Check-Out,2017-08-10
1,87,2015,September,39,25,2,3,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,2015-09-09
0,5,2016,July,31,25,1,0,1,0,0,BB       ,PRT,Corporate,Corporate,1,0,8,A               ,A               ,0,No Deposit     ,       NULL,40,0,Transient,65,0,1,Check-Out,2016-07-26
1,52,2017,June,26,28,0,2,1,0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,120,0,1,Canceled,2017-05-09
1,220,2016,December,53,30,2,2,3,0,0,BB       ,CHL,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,9,       NULL,0,Transient,114.75,0,1,Canceled,2016-12-05
1,25,2015,November,48,28,1,1,2,0,0,SC       ,PRT,Online TA,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Transient,95,0,1,Canceled,2015-11-23
1,410,2017,May,19,9,0,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,229,       NULL,0,Transient,90,0,0,Canceled,2016-04-17
1,277,2016,November,46,7,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,100,0,0,Canceled,2016-04-04
0,63,2015,September,36,2,0,3,2,0,0,BB       ,BRA,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,60,0,1,Check-Out,2015-09-05
1,50,2016,February,10,29,1,0,2,0,0,SC       ,CN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,76.5,0,0,Canceled,2016-02-25
0,79,2015,October,41,10,1,1,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,2015-10-12
0,159,2017,June,25,23,2,4,2,1,0,BB       ,DEU,Online TA,TA/TO,0,0,0,F               ,F               ,2,No Deposit     ,9,       NULL,0,Transient,189,0,0,Check-Out,2017-06-29
0,30,2017,February,7,14,0,3,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,120,0,0,Check-Out,2017-02-17
1,36,2016,May,20,14,1,1,3,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,159.3,0,0,Canceled,2016-04-08
0,21,2017,June,25,21,0,1,1,0,0,BB       ,DEU,Corporate,TA/TO,0,0,0,A               ,B               ,2,No Deposit     ,10,       NULL,0,Transient,125,0,0,Check-Out,2017-06-22
0,91,2017,May,21,22,1,2,2,0,0,BB       ,BEL,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,14,       NULL,0,Transient,139.5,0,0,Check-Out,2017-05-25
0,11,2017,August,31,4,0,1,2,0,0,BB       ,PRT,Direct,Direct,1,0,3,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,140,1,2,Check-Out,2017-08-05
1,292,2015,December,52,26,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient-Party,72.25,0,1,Canceled,2015-12-09
1,30,2015,September,40,30,0,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,3,       NULL,0,Transient,121,0,0,Canceled,2015-09-15
1,82,2017,March,13,27,1,3,2,0,0,SC       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,74.8,0,0,Canceled,2017-03-18
0,173,2017,February,5,2,0,3,2,0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,79.2,0,2,Check-Out,2017-02-05
1,99,2016,February,8,19,0,1,2,0,0,BB       ,PRT,Corporate,Corporate,0,1,0,A               ,A               ,0,No Deposit     ,       NULL,67,0,Transient-Party,80,0,0,Canceled,2015-12-22
0,1,2017,May,21,26,0,1,2,0,0,SC       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,152,       NULL,0,Transient,106.28,0,0,Check-Out,2017-05-27
0,0,2016,March,13,22,0,1,2,0,0,BB       ,PRT,Complementary,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,45,0,Transient,0,0,1,Check-Out,2016-03-23
0,133,2017,April,16,19,0,4,2,0,0,BB       ,POL,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,390,       NULL,0,Transient-Party,124,0,0,Check-Out,2017-04-23
0,68,2017,March,13,28,0,4,2,0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,79.2,0,0,Check-Out,2017-04-01
0,190,2016,June,24,9,2,8,2,0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,11,       NULL,0,Transient,83.79,0,0,Check-Out,2016-06-19
1,270,2017,January,2,14,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,81.9,0,1,Canceled,2016-04-21
1,56,2017,March,12,21,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,86,       NULL,0,Transient,85,0,0,Canceled,2017-01-24
1,23,2017,February,5,3,0,2,2,0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,88,0,0,Canceled,2017-01-11
0,30,2016,November,48,25,0,2,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,28,       NULL,0,Transient,81,1,0,Check-Out,2016-11-27
0,127,2017,April,14,7,0,2,2,2,0,BB       ,SWE,Online TA,TA/TO,0,0,0,D               ,F               ,1,No Deposit     ,9,       NULL,0,Transient,220,0,3,Check-Out,2017-04-09
0,54,2016,November,46,11,2,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,90.1,0,1,Check-Out,2016-11-15
1,323,2016,May,21,17,0,4,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,3,       NULL,0,Transient-Party,70,0,0,Canceled,2016-05-05
1,279,2016,October,43,21,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,65,0,0,Canceled,2016-09-20
0,1,2016,March,12,19,0,1,2,0,0,SC       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,129,0,0,Check-Out,2016-03-20
1,88,2015,September,39,26,2,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,2015-09-09
0,0,2016,February,6,4,0,3,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,98.33,0,0,Check-Out,2016-02-07
0,124,2016,May,21,17,0,3,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,F               ,1,No Deposit     ,9,       NULL,0,Transient,105.3,0,2,Check-Out,2016-05-20
1,45,2016,March,11,7,1,3,2,0,0,SC       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,63.75,0,0,Canceled,2016-02-21
0,19,2016,June,26,22,0,2,2,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,D               ,1,No Deposit     ,215,       NULL,0,Transient-Party,100,0,0,Check-Out,2016-06-24
0,28,2017,July,29,17,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,9,       NULL,0,Transient,160,0,1,Check-Out,2017-07-19
1,102,2017,May,18,5,2,2,3,0,0,BB       ,CZE,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,171,0,0,Canceled,2017-03-26
0,74,2017,April,14,3,1,3,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,97.02,0,0,Check-Out,2017-04-07
1,27,2015,July,31,27,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
1,34,2015,December,50,8,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,19,       NULL,0,Transient,90,0,0,Canceled,2015-11-17
1,191,2017,August,31,5,1,1,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,D               ,D               ,3,No Deposit     ,9,       NULL,0,Transient,139.5,0,0,Canceled,2017-07-12
1,74,2017,April,16,17,1,3,3,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,171,0,0,Canceled,2017-02-13
1,0,2017,August,33,19,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Group,318,0,0,Canceled,2017-08-19
0,13,2016,August,34,19,0,2,2,0,0,SC       ,MAR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,128.5,0,3,Check-Out,2016-08-21
0,169,2016,August,32,5,2,4,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,99.45,0,1,Check-Out,2016-08-11
1,31,2016,August,36,30,0,4,2,0,0,SC       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,99,0,0,Canceled,2016-08-02
0,220,2016,August,36,29,1,1,2,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,9,       NULL,0,Transient,85.5,0,0,Check-Out,2016-08-31
0,36,2017,January,2,13,0,2,2,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,89,       NULL,0,Transient,75.88,0,0,Check-Out,2017-01-15
1,20,2015,July,30,22,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-17
1,46,2016,December,51,16,1,2,2,0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,79.2,0,1,Canceled,2016-11-14
1,77,2017,August,34,23,0,1,2,0,0,BB       ,ZWE,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,126,0,0,Canceled,2017-06-09
1,168,2017,January,4,24,0,4,2,0,0,BB       ,ROU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,85,0,1,Canceled,2016-08-18
1,193,2016,June,26,20,1,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,162,       NULL,39,Transient,120,0,0,Canceled,2016-01-18
0,141,2017,July,29,21,1,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient-Party,138,0,0,Check-Out,2017-07-24
1,134,2016,August,32,1,2,5,3,0,0,BB       ,GRC,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,132.48,0,0,Canceled,2016-04-25
0,31,2015,October,41,5,1,2,1,0,0,BB       ,MYS,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,85.5,0,2,Check-Out,2015-10-08
1,123,2017,May,19,8,1,0,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Transient,108,0,1,Canceled,2017-02-18
1,294,2015,August,32,7,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
0,88,2016,March,11,12,1,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,28,       NULL,0,Transient,58,0,0,Check-Out,2016-03-14
0,36,2015,October,42,13,0,3,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,0,Transient-Party,112,0,0,Check-Out,2015-10-16
1,67,2017,February,7,12,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,3,       NULL,0,Transient,80,0,0,Canceled,2016-12-07
0,144,2017,April,17,27,2,4,2,0,0,BB       ,NLD,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,14,       NULL,0,Transient,124.5,0,0,Check-Out,2017-05-03
1,0,2016,May,21,20,0,1,3,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,176,0,0,Canceled,2016-05-20
0,24,2016,March,11,12,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,71.46,0,1,Check-Out,2016-03-14
0,33,2016,February,6,4,0,3,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,69.5,0,0,Check-Out,2016-02-07
0,123,2017,May,20,16,1,5,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,142.8,0,1,Check-Out,2017-05-22
0,5,2017,March,10,8,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,1,0,2,A               ,A               ,0,No Deposit     ,       NULL,219,0,Transient,80,0,2,Check-Out,2017-03-09
0,294,2017,July,26,1,2,5,2,0,0,SC       ,CZE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,99,0,1,Check-Out,2017-07-08
0,41,2016,February,7,11,1,3,2,0,0,BB       ,GBR,Direct,Direct,0,0,0,B               ,B               ,1,No Deposit     ,14,       NULL,0,Transient-Party,67.15,0,0,Check-Out,2016-02-15
1,349,2017,June,26,27,0,3,3,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,142.2,0,0,Canceled,2016-07-14
1,45,2017,July,27,2,2,0,2,0,0,SC       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,98.1,0,1,Canceled,2017-06-08
0,12,2015,October,41,4,1,0,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,3,       NULL,0,Transient-Party,72,0,0,Check-Out,2015-10-05
